,edit_count,sentiment_mean,neg_sentiment_ratio
2016-09-16,6.166666666666667,-0.49820987616355067,0.6659126984126985
2016-09-17,6.233333333333333,-0.48798767627320205,0.6659126984126985
2016-09-18,6.033333333333333,-0.4672145813807002,0.6381349206349206
2016-09-19,5.833333333333333,-0.4255107435190828,0.6173015873015874
2016-09-20,5.766666666666667,-0.4540173056328447,0.6173015873015874
2016-09-21,5.466666666666667,-0.43558946653027625,0.5913756613756613
2016-09-22,4.933333333333334,-0.41988558574338053,0.5663756613756613
2016-09-23,4.9,-0.38656685356119563,0.5330423280423281
2016-09-24,4.066666666666666,-0.38033170592605364,0.5130423280423281
2016-09-25,3.8333333333333335,-0.35680004222440587,0.4844708994708995
2016-09-26,3.566666666666667,-0.3485226359292653,0.4636375661375662
