,edit_count,sentiment_mean,neg_sentiment_ratio
2023-06-23,0.26666666666666666,-0.04467610187000699,0.12222222222222223
2023-06-24,0.3333333333333333,-0.011378433969285758,0.12222222222222223
2023-06-25,0.3333333333333333,-0.011378433969285758,0.12222222222222223
2023-06-26,0.3333333333333333,-0.011378433969285758,0.12222222222222223
2023-06-27,0.36666666666666664,-0.044534910387463045,0.15555555555555556
2023-06-28,0.36666666666666664,-0.044534910387463045,0.15555555555555556
2023-06-29,0.3333333333333333,-0.011436093515819978,0.12222222222222223
2023-06-30,0.3333333333333333,-0.011436093515819978,0.12222222222222223
2023-07-01,0.3,-0.044585391547944817,0.12222222222222223
2023-07-02,0.3,-0.044585391547944817,0.12222222222222223
2023-07-03,0.3,-0.044585391547944817,0.12222222222222223
2023-07-04,0.3,-0.044585391547944817,0.12222222222222223
2023-07-05,0.3,-0.044585391547944817,0.12222222222222223
2023-07-06,0.3,-0.044585391547944817,0.12222222222222223
2023-07-07,0.3,-0.044585391547944817,0.12222222222222223
2023-07-08,0.3,-0.044585391547944817,0.12222222222222223
2023-07-09,0.3,-0.044585391547944817,0.12222222222222223
2023-07-10,0.3,-0.044585391547944817,0.12222222222222223
2023-07-11,0.26666666666666666,-0.0775508807765113,0.12222222222222223
2023-07-12,0.26666666666666666,-0.0775508807765113,0.12222222222222223
2023-07-13,0.26666666666666666,-0.0775508807765113,0.12222222222222223
2023-07-14,0.16666666666666666,-0.06646760900815328,0.10000000000000002
2023-07-15,0.13333333333333333,-0.03316978216171265,0.06666666666666668
2023-07-16,0.1,0.00014119148254393792,0.03333333333333335
2023-07-17,0.1,0.00014119148254393792,0.03333333333333335
2023-07-18,0.13333333333333333,-0.03317758440971375,0.06666666666666668
2023-07-19,0.13333333333333333,-0.03317758440971375,0.06666666666666668
2023-07-20,0.13333333333333333,-0.03317758440971375,0.06666666666666668
2023-07-21,0.13333333333333333,-0.03317758440971375,0.06666666666666668
2023-07-22,0.13333333333333333,-0.03317758440971375,0.06666666666666668
2023-07-23,0.13333333333333333,-0.03317758440971375,0.06666666666666668
2023-07-24,0.4666666666666667,-0.08174485050969654,0.09166666666666669
2023-07-25,0.4666666666666667,-0.08174485050969654,0.09166666666666669
2023-07-26,0.4666666666666667,-0.08174485050969654,0.09166666666666669
2023-07-27,0.43333333333333335,-0.04858837409151926,0.05833333333333335
2023-07-28,0.4666666666666667,-0.08190773013565276,0.09166666666666669
2023-07-29,0.5,-0.11522015614642038,0.12500000000000003
2023-07-30,0.5,-0.11522015614642038,0.12500000000000003
2023-07-31,0.5,-0.11522015614642038,0.12500000000000003
2023-08-01,0.5333333333333333,-0.14854130231671864,0.15833333333333333
2023-08-02,0.8333333333333334,-0.18132012370559905,0.19166666666666668
2023-08-03,0.8333333333333334,-0.18132012370559905,0.19166666666666668
2023-08-04,0.8333333333333334,-0.18132012370559905,0.19166666666666668
2023-08-05,0.8333333333333334,-0.18132012370559905,0.19166666666666668
2023-08-06,0.8333333333333334,-0.18132012370559905,0.19166666666666668
2023-08-07,0.8333333333333334,-0.18132012370559905,0.19166666666666668
2023-08-08,0.8333333333333334,-0.18132012370559905,0.19166666666666668
2023-08-09,0.9,-0.18920553210708832,0.20833333333333334
2023-08-10,0.9,-0.18920553210708832,0.20833333333333334
2023-08-11,1.1,-0.2219757045308749,0.24166666666666667
2023-08-12,1.1,-0.2219757045308749,0.24166666666666667
2023-08-13,1.1666666666666667,-0.2552051161726316,0.275
2023-08-14,1.1666666666666667,-0.2552051161726316,0.275
2023-08-15,1.2,-0.2222861483693123,0.275
2023-08-16,1.2666666666666666,-0.25556732962528866,0.30833333333333335
2023-08-17,1.2333333333333334,-0.22224855373303096,0.275
2023-08-18,1.2666666666666666,-0.2555120940009753,0.30833333333333335
2023-08-19,1.2666666666666666,-0.2555120940009753,0.30833333333333335
2023-08-20,1.2666666666666666,-0.2555120940009753,0.30833333333333335
2023-08-21,1.3,-0.2884770428140958,0.3416666666666667
2023-08-22,1.3,-0.2884770428140958,0.3416666666666667
2023-08-23,0.9,-0.27320744461483426,0.31666666666666665
2023-08-24,0.9333333333333333,-0.30637066827880016,0.35
2023-08-25,0.9666666666666667,-0.2733436511622535,0.35
2023-08-26,0.9666666666666667,-0.2733436511622535,0.35
2023-08-27,0.9333333333333333,-0.24002429511811998,0.31666666666666665
2023-08-28,0.9333333333333333,-0.24003122515148587,0.31666666666666665
2023-08-29,0.9333333333333333,-0.24003122515148587,0.31666666666666665
2023-08-30,0.9333333333333333,-0.24003122515148587,0.31666666666666665
2023-08-31,0.9,-0.2067100789811876,0.2833333333333333
2023-09-01,0.6,-0.17393125759230718,0.25
2023-09-02,0.6,-0.17393125759230718,0.25
2023-09-03,0.6,-0.17393125759230718,0.25
2023-09-04,0.6,-0.17393125759230718,0.25
2023-09-05,0.6,-0.17393125759230718,0.25
2023-09-06,0.6,-0.17393125759230718,0.25
2023-09-07,0.6,-0.17393125759230718,0.25
